Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
21_04_28 22:58:12.140;159;I;5;1;F204;115;;c2f9d74f10c10500b2aa9b3e596586be6264f4bd1571683f761c513e74793cbe8ad0b23e03c2f9d74f10c10500dcf66f3fd44d0bbdb740183e305ba03ec5744abec04d88beb387973e03c2f9d74f10c10500e2c69a3e0b1a94be4d24cbbdf81f673f25dfe83c9fdaef3efd71373f05f7fffffc
21_04_28 22:58:42.590;160;I;5;1;F204;115;;d2f9a35110c10500ba4c363ea37ec2bed681fabc4c40683f0e57b93e04db913bd949a53d03d2f9a35110c1050090065b3f9b0dbbbc1168843e8451e53edb3aefbdb886b1be334e79bd03d2f9a35110c10500e37b313e6e68d4be0dfecf3be7a8643fafaf543ee504303f0454063f05f7fffffc
21_04_28 22:58:52.725;161;I;5;1;F204;115;;cffb475210c1050085141b3e9503d8be1042b13ac4d6643fbcc5c63e64975fbd2377413c03cffb475210c105009d82533fea8dabbc29b69a3ea533f33e137942bef3b0a4be39f3f4bd03cffb475210c10500f79f143ed0a3eabe1a90303d8035603f2bf96e3ef9582d3f2c1ed03e05f7fffffc
21_04_28 22:58:54.595;162;I;2;1;4216;66;;e1129014ff1481009e0000002b003d00190000000000080007000800070000301000e81e72400000a7e889605a041411019f1e19720ea9e8896020c100001a00fc1e
21_04_28 22:58:54.595;163;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 22:59:02.862;164;I;5;1;F204;115;;7b09ec5210c10500a0140c3ed4a9eebee4af043dc79b5f3f4b16d53e808cc2bb384944be037b09ec5210c10500015c4c3ffe78b4bc6a32b33e17b5fa3ecb893abe236e87be495aa7be037b09ec5210c105006f8f033ecdfe00bf82aea03da2bd593f8c29973ee9c7453f7d6b833e05f7fffffc
21_04_28 22:59:06.548;145;O;1;4;  77;4;ERR;0100f000
21_04_28 22:59:07.482;167;I;1;4;  77;4;;0100f000
21_04_28 22:59:22.784;168;I;5;1;F204;115;;eb636f5310c105005d49093ef0ad00bfad3e5f3d822f5a3f4692d03eabaf6c39f6eba3be03eb636f5310c105005223473feb9ed7bc35afc73e15ecfb3e6adb42bed9cb48be9e63e1be03eb636f5310c105004f4cfb3dfa7d0bbf6456dc3d9f8d523fb12b923ebb1f463f0fb2103e05f7fffffc
21_04_28 22:59:22.804;169;I;2;1;4216;66;;da117614ce14b500830000002f0041001b0000000000080008000800080000301000e41e7c400000c5e889605a04151101a51e19720ec7e889603ec100001a00fc1e
21_04_28 22:59:22.804;170;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 22:59:24.670;171;I;5;1;F204;115;;72b7135410c10500783e113e49c40dbf201ca53dce07513f3cabcb3e0ea9503ddc0ff5be0372b7135410c105004490403f3e8319bd12d7e43e6f27f73e9fe424bef311f8bd224e17bf0372b7135410c1050057c4023ed95318bfc758083e0841483f07708b3eee074a3f1cf323bd05f7fffffc
21_04_28 22:59:33.316;172;I;5;1;F204;115;;26f0b75410c10500c453273e48001abf3118bb3db0cd463fc434bd3e8f87373d3c3e23bf0326f0b75410c10500ba093c3f6cc171bd7a3dfe3e5ddcea3eefbb35be793a44bcad7437bf0326f0b75410c105000420133e71a825bf819b173ec6e43b3fcc8b7e3ecfcc593f9b3f45be05f7fffffc
21_04_28 22:59:52.830;173;I;2;1;4216;66;;49126b146513c900680000002c003f001b0000000000080008000800080000301000e41e86400000e3e889605a041611019e1e19720ee5e889605cc100001a00fc1e
21_04_28 22:59:52.830;174;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 23:00:03.305;175;I;5;1;F204;115;;7768dd5510c10500cfae613e3a9032bf97e4b63df60b2d3f7ea1923e38479c3d4ff26ebf037768dd5510c105000981323f054401be8b00173f6b41c63eb52021be2280593ed76571bf037768dd5510c105006b7e473e89993cbf795e083e3c39223f6987ec3d72c65c3fd8f80bbf05f7fffffc
21_04_28 23:00:03.328;176;I;5;1;F204;115;;15ec7a5610c10500391c863e20d03cbf3b66723d459e1e3fb9966b3e8ae0e63d6b1793bf0315ec7a5610c10500bd40303f5ade36bebb551e3f0802ab3e1c0507be7fc8bd3e440a8ebf0315ec7a5610c105001a2e693ed23948bf53f9d33d9b19123ff044423c6d7f593fad502ebf05f7fffffc
21_04_28 23:00:22.863;177;I;2;1;4216;66;;0a148314f614690000000000120000001b0000000000080008000800080000300000e81e9040000001e989605a041411018c1e19720e03e989607ac100001a00fc1e
21_04_28 23:00:22.863;178;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 23:00:28.060;167;O;1;4;  77;4;ERR;0100f000
21_04_28 23:00:29.738;181;I;4;1;DE24;0;;
21_04_28 23:00:45.646;182;I;5;1;F204;115;;4859005910c1050066fcc53e4fd259bf2e9011be7eeca63e39668abe264102be171ebabf834859005910c1050071d0193ff1d7e5bee576273f5322c83d909b58be4109863fd0eb83bf834859005910c10500b591c73ed76c5bbfa15e46be31078d3ee326a5be6336263ea08bbebf85fffffffc
21_04_28 23:00:52.893;183;I;2;1;4216;66;;fd06cb120c1567003a010000390042001c0000000000080008000800080000301000e41e9a4000001fe989605a04151101a01d19720e21e9896098c100001a00041f
21_04_28 23:00:52.893;184;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 23:00:55.752;185;I;5;1;F204;115;;1cd29c5910c1050066fcc53e4fd259bf2e9011be7eeca63ede7babbed91147bede7bc3bf831cd29c5910c10500ee751a3f3a1ae4be1a52273f5cb1cf3de6f584bed557953f506383bf831cd29c5910c105009676c03ed8ce5dbf23a088be965e443eb46307bfeea8773eb53a9fbf05fffffffc
21_04_28 23:01:05.865;186;I;5;1;F204;115;;584f395a10c1050066fcc53e4fd259bf2e9011be7eeca63e0a79dfbef17e8abe82d0b9bf83584f395a10c10500271a1b3fa95ae2bef12b273fa73ed73d5ddc90bef9cf9d3f13c660bf83584f395a10c10500cb5eab3e7f485fbf2be3a9be2f0f063e79b534bfae5e453e015284bf05fffffffc
21_04_28 23:01:26.096;187;I;5;1;F204;115;;248b725b10c1050066fcc53e4fd259bf2e9011be7eeca63ea3210abfa085fdbe2b45adbf83248b725b10c105001a5f1c3f24d5debe75db263f9c57e63da215e1be0c9da93f66d325bf83248b725b10c1050088935a3e605a59bfc161f7bef8c4373c86bb54bf5ec9b7ba46e269bf05fffffffc
